ortho	freq
backgright	0.0
background	61.71
backgrounds	7.53
backhand	0.35
backies	0.0
backing	20.2
backings	0.11
backlabs	0.0
backlash	2.66
backlax	0.0
backless	0.2
backlode	0.0
backlog	2.02
backlogs	0.14
backmoat	0.0
backoche	0.0
backoiled	0.0
backpaced	0.0
backrand	0.0
backrend	0.0
backroar	0.0
backrocks	0.0
backroom	0.55
backrose	0.0
backs	14.14
backseat	0.16
backshade	0.0
backshounts	0.0
backside	2.84
backsides	0.41
backslice	0.0
backslide	0.05
backsolves	0.0
backspace	0.76
backspade	0.0
backstage	1.92
backstairs	0.23
backstand	0.0
backstands	0.0
backstashed	0.0
backstay	0.14
backstoves	0.0
backstow	0.0
backstraps	0.0
backstroke	0.43
backteem	0.0
backtrack	0.41
backtracked	0.18
backtracks	0.05
backtrot	0.0
backtush	0.0
backup	2.63
backups	0.22
backwade	0.0
backwades	0.0
backward	6.57
backwards	18.06
backwash	0.43
backwoods	0.26
backy	0.0
backyard	1.26
backyards	0.28
bacon	14.62
bacos	0.0
bacoste	0.0
bacrus	0.0
bacty	0.0
bad	154.68
baddered	0.0
baddoo	0.0
baddoos	0.0
bade	1.41
bades	0.0
badge	5.55
badger	3.53
badgered	0.28
badgers	2.87
badges	2.75
badhet	0.0
badhets	0.0
badle	0.0
badly	43.37
badness	0.32
bafe	0.0
bafel	0.0
bafer	0.0
baffed	0.0
baffein	0.0
baffes	0.0
baffle	0.56
baffled	3.45
baffles	0.31
baffling	1.13
baffs	0.0
bafoi	0.0
bafting	0.0
bafts	0.0
bag	53.38
baged	0.0
bagful	0.14
baggage	4.65
bagged	1.05
bagging	0.43
baggling	0.0
baggy	2.65
bagit	0.0
bagles	0.0
bagny	0.0
bagpipe	0.24
bagpipes	0.98
bagrope	0.0
bags	21.98
bagued	0.0
bagwapes	0.0
bah	0.27
bahrain	1.66
baid	0.0
baide	0.0
baids	0.0
baigreesh	0.0
bail	10.23
bailed	1.17
bailee	0.44
bailees	0.06
bailey	10.45
baileys	0.35
bailiff	1.84
bailiffs	1.66
bailing	0.44
bailment	0.33
bailor	0.19
bails	0.17
baim	0.0
bained	0.0
baineys	0.0
bainians	0.0
bainipe	0.0
baint	0.0
baipsing	0.0
baircul	0.0
baired	0.0
bairn	0.66
bairns	0.96
bairs	0.0
baise	0.0
baisees	0.0
baistes	0.0
bait	5.63
baited	0.72
baiths	0.0
baiting	0.82
baits	1.35
baize	0.75
bake	5.02
baked	6.64
baker	22.26
bakers	1.57
bakes	0.27
baking	6.04
baksheesh	0.04
balance	88.57
balanced	19.94
balbim	0.0
balbims	0.0
balbled	0.0
bald	6.36
baldened	0.0
balder	0.26
balders	0.0
baldest	0.05
balding	1.76
baldly	0.5
baldmess	0.0
baldness	0.47
baldraid	0.0
baldrics	0.03
balds	0.0
bale	1.45
baleful	0.87
bales	1.76
balfs	0.0
balgess	0.0
balia	0.0
balics	0.0
balied	0.0
balk	0.25
balked	0.33
balkie	0.0
balks	0.04
balkway	0.0
ball	75.73
ballad	1.97
ballade	0.16
ballades	0.08
ballads	1.95
ballal	0.0
ballans	0.0
ballast	1.23
ballcock	0.09
ballet	12.61
ballets	2.49
ballils	0.0
balloats	0.0
balloms	0.0
balloon	6.51
ballooned	0.28
balloons	3.85
ballose	0.0
balloss	0.0
ballosts	0.0
ballot	10.12
ballots	1.47
ballpoint	0.5
ballpoints	0.06
ballroom	3.27
ballrooms	0.14
balls	15.34
bally	0.32
ballyl	0.0
balm	1.04
balmnent	0.0
balmnents	0.0
balms	0.03
balmy	0.75
balping	0.0
balps	0.0
balsa	0.22
balsam	0.38
balsams	0.04
balthen	0.0
balve	0.0
balves	0.0
bamalls	0.0
bamarned	0.0
bamb	0.0
bambing	0.0
bamboo	2.9
bamboos	0.23
bambs	0.0
bame	0.0
bamewoot	0.0
bamies	0.0
bamly	0.0
bammard	0.0
bammards	0.0
bammed	0.0
bammet	0.0
bammets	0.0
bammoon	0.0
bamn	0.0
bamna	0.0
bamp	0.0
bamped	0.0
bamper	0.0
bample	0.0
bampled	0.0
bamples	0.0
bampling	0.0
bamppounts	0.0
bamps	0.0
bamy	0.0
ban	31.5
banal	1.7
banced	0.0
banched	0.0
banches	0.0
bancing	0.0
band	67.59
bandage	2.53
bandaged	1.29
bandans	0.0
bandbox	0.03
bandeau	0.05
banded	1.3
bandied	0.52
banding	1.67
bandit	0.77
bandits	1.47
bands	22.82
bandsman	0.07
bandsmen	0.27
bandstand	0.51
bandstands	0.04
bandstocks	0.0
bandstone	0.0
bandwax	0.0
bandy	0.32
bane	0.69
baneer	0.0
baneers	0.0
baneful	0.1
baneing	0.0
banen	0.0
baners	0.0
banfreys	0.0
bang	12.96
bangboy	0.0
bange	0.0
banged	4.43
bangeers	0.0
bangees	0.0
bangeing	0.0
banger	0.77
bangers	0.54
banging	4.99
bangle	0.18
bangles	0.53
bangs	1.28
banish	1.47
banished	3.45
banjo	0.45
banjos	0.04
bank	179.32
banked	1.67
banker	6.04
bankers	8.8
banking	21.79
banknote	0.16
banknotes	1.1
bankroll	0.13
bankrope	0.0
bankrough	0.0
bankrupt	7.42
bankrupts	0.2
banks	70.32
banlaid	0.0
banlaids	0.0
banmumns	0.0
banmurl	0.0
bannand	0.0
banned	18.58
bannem	0.0
bannems	0.0
banner	5.71
banners	3.29
banning	4.81
bannock	0.12
banns	0.33
banprie	0.0
banquet	3.62
banquets	0.74
banrus	0.0
bans	2.65
banse	0.0
banshee	0.43
banshees	0.21
bant	0.0
bantam	0.84
bantams	0.23
banted	0.01
bantel	0.0
banter	1.81
bantered	0.09
bantieu	0.0
bantu	0.52
baoer	0.0
baoers	0.0
bapan	0.0
bape	0.0
baper	0.0
bapes	0.0
bapied	0.0
bapies	0.0
baping	0.0
bapped	0.0
bapper	0.0
bappers	0.0
bapping	0.0
bappling	0.0
bapsed	0.0
bapt	0.0
baptist	4.6
baptists	0.99
baptize	0.18
baptized	2.44
baq	0.0
bar	80.08
baral	0.0
barb	0.54
barbed	2.9
barbel	1.13
barbels	0.17
barber	4.32
barbers	0.3
barble	0.0
barbs	1.66
barcher	0.0
barchered	0.0
barchers	0.0
barches	0.0
barching	0.0
bard	1.26
bardays	0.0
bardic	0.24
bardoe	0.0
bards	0.29
bare	23.84
bareback	0.18
bared	1.48
barefaced	0.12
barefoot	2.3
barely	22.97
bareness	0.1
barer	0.06
bares	0.13
barest	0.61
barfing	0.02
bargain	11.57
bargained	1.24
bargains	3.08
barge	3.36
barged	0.57
bargee	0.1
bargeer	0.0
bargees	0.03
bargeman	0.03
bargemen	0.23
bargenen	0.0
barges	2.11
barging	0.5
bargished	0.0
bargles	0.0
baricked	0.0
barine	0.0
baring	1.22
barium	1.53
bark	5.96
barked	3.31
barker	4.26
barkers	0.22
barking	4.8
barks	0.69
barl	0.0
barled	0.0
barley	5.87
barls	0.0
barm	0.15
barmaid	1.47
barmaids	0.13
barman	3.77
barmed	0.0
barmen	0.42
barmhop	0.0
barmy	1.08
barn	13.33
barnails	0.0
barned	0.0
barns	2.67
barnyard	0.11
baron	7.95
barons	3.98
baroque	5.5
barots	0.0
barping	0.0
barps	0.0
barrack	0.89
barracked	0.14
barracks	6.4
barrage	4.43
barray	0.0
barrays	0.0
barred	6.09
barrel	8.79
barrelled	0.25
barrels	5.59
barren	4.25
barrier	16.02
barriers	14.6
barrine	0.0
barring	1.73
barrock	0.0
barroined	0.0
barrot	0.0
barrove	0.0
barroved	0.0
barrow	5.68
barrows	0.79
barrussed	0.0
bars	24.38
barsh	0.0
barter	1.69
bartered	0.31
barters	0.03
bartes	0.0
bartin	0.0
barting	0.0
bartnent	0.0
barvo	0.0
barzine	0.0
basalt	1.13
basap	0.0
basbered	0.0
basbers	0.0
basce	0.0
base	91.52
baseball	4.23
baseboard	0.13
baseboards	0.03
baseen	0.0
baseless	0.37
baseline	5.22
baselines	0.32
basement	8.41
basements	0.31
basemess	0.0
baseness	0.07
baser	0.36
bases	16.12
basest	0.06
bash	2.77
bashed	0.99
bashes	0.11
bashful	0.47
bashing	1.39
bashy	0.01
basic	112.27
basics	4.11
basift	0.0
basil	7.98
basin	12.17
basins	3.19
basis	144.49
bask	0.85
basked	0.49
basket	13.51
baskets	4.79
basking	1.11
basks	0.18
basots	0.0
basous	0.0
basped	0.0
baspnen	0.0
bass	18.91
bassed	0.0
basseits	0.0
basses	1.38
basset	0.4
bassets	0.06
bassoon	0.89
bassoons	0.43
basspours	0.0
bast	0.14
bastard	14.03
bastards	5.28
bastarn	0.0
bastboll	0.0
baste	0.18
basted	0.1
bastes	0.01
basting	0.29
bastion	1.33
bastions	0.65
basts	0.0
basyl	0.0
bat	10.92
bataque	0.0
batble	0.0
batbles	0.0
batbling	0.0
batch	8.06
batches	1.95
bate	0.54
bated	0.25
baters	0.0
bates	4.72
bath	39.18
bathe	1.5
bathed	3.07
bathel	0.0
bather	0.21
bathers	0.54
bathes	0.15
bathing	4.97
bathos	0.23
bathrobe	0.41
bathrobes	0.09
bathroom	24.98
bathrooms	3.4
bathruths	0.0
baths	7.06
bathtub	0.27
bathtubs	0.06
bathy	0.0
baties	0.0
batik	0.24
batiks	0.03
bating	0.03
batiste	0.12
batly	0.0
batman	1.41
batmen	0.02
baton	2.12
batons	0.64
bats	4.86
batser	0.0
batsers	0.0
batsman	4.29
batsmen	2.61
batted	1.2
batten	1.41
battens	1.2
batter	1.56
battered	9.56
batters	0.15
battier	0.02
batting	4.2
battle	66.32
battled	2.76
battles	8.86
batty	4.6
bauble	0.2
baubles	0.39
baugles	0.0
baulting	0.0
baultings	0.0
baunish	0.0
bauron	0.0
bautle	0.0
bauxite	0.55
bav	0.0
bave	0.0
baved	0.0
baver	0.0
baves	0.0
bavi	0.0
bavs	0.0
bawd	0.08
bawds	0.04
bawdy	0.76
bawed	0.0
bawes	0.0
bawl	0.24
bawled	1.1
bawleys	0.0
bawling	0.55
bawls	0.04
bawned	0.0
bawning	0.0
bawoor	0.0
bawoors	0.0
baws	0.0
baxe	0.0
baxed	0.0
baxie	0.0
bay	34.52
baybug	0.0
baybugs	0.0
bayed	0.1
baying	0.47
bayoring	0.0
bayou	0.09
baypans	0.0
baypost	0.0
bayposts	0.0
bayrock	0.0
bayroom	0.0
bayrooms	0.0
bays	3.18
bayside	0.0
baysides	0.0
baysit	0.0
baysits	0.0
baystead	0.0
baytime	0.0
baytimes	0.0
bazaar	2.37
bazaars	0.55
bazed	0.0
bazes	0.0
bazing	0.0
bazzle	0.0
bazzled	0.0
bazzles	0.0
be	6647.8
beace	0.0
beach	38.49
beached	0.97
beaches	9.73
beachhead	0.05
beachheads	0.02
beaching	0.11
beachwear	0.08
beacon	3.2
beacons	1.34
bead	1.75
beaded	1.05
beading	0.59
beadle	1.05
beadleg	0.0
beadles	0.13
beads	6.06
beady	0.56
beafs	0.0
beager	0.02
beagers	0.0
beaging	0.0
beagle	0.78
beagled	0.0
beagles	0.23
beagling	0.02
beagy	0.0
beak	2.92
beaker	1.33
beakers	0.5
beakmaid	0.0
beaks	1.03
beakstate	0.0
beald	0.0
bealed	0.0
bealies	0.0
bealish	0.0
beals	0.0
beam	11.68
beamed	4.09
beamie	0.0
beaming	2.35
beamings	0.0
beamlet	0.0
beamlets	0.0
beams	6.5
beamstall	0.0
bean	5.34
beanest	0.0
beano	0.44
beanos	0.04
beanpole	0.17
beans	13.23
beanstalk	0.14
beap	0.0
beapish	0.0
beaps	0.0
beapt	0.0
bear	57.99
beard	9.37
bearded	3.47
bearding	0.05
beardless	0.12
beards	1.29
bearer	2.53
bearers	1.59
bearing	28.69
bearings	3.82
bearish	0.24
bearkers	0.0
bearking	0.0
bearmat	0.0
bearmen	0.0
bearns	0.0
bears	13.59
bearser	0.0
bearskin	0.16
beary	0.0
bease	0.0
beashing	0.0
beast	9.11
beastgear	0.0
beastly	1.28
beasts	4.45
beat	56.75
beaten	23.1
beater	0.55
beaters	0.52
beathed	0.0
beather	0.0
beathers	0.0
beaths	0.0
beating	18.75
beatings	1.01
beatmipe	0.0
beatmok	0.0
beatnik	0.19
beatniks	0.08
beats	5.81
beau	1.29
beauer	0.0
beaus	0.03
beaut	0.15
beauteous	0.24
beauties	2.12
beauts	0.03
beauty	42.38
beave	0.0
beaved	0.0
beaver	1.67
beavers	0.53
beaves	0.0
beaving	0.0
beawoo	0.0
bebade	0.0
bebag	0.0
bebbing	0.0
bebble	0.0
bebead	0.0
bebem	0.0
bebems	0.0
bebeys	0.0
bebits	0.0
bebodes	0.0
bebop	0.17
bebounce	0.0
bebreath	0.0
becalmed	0.36
became	223.11
becards	0.0
because	851.85
beceived	0.0
becg	0.0
bech	0.01
becheek	0.0
bechers	0.0
beching	0.0
becing	0.0
becised	0.0
beck	6.08
beckens	0.0
becking	0.0
beckon	0.42
beckoned	2.63
beckons	0.6
becks	0.24
becloiced	0.0
become	303.64
becomes	77.18
becools	0.0
becrounce	0.0
becumed	0.0
bed	158.96
bedare	0.0
bedarts	0.0
bedbug	0.03
bedbugs	0.11
bedclirths	0.0
bedclothes	1.65
bedded	1.62
bedding	4.28
bedecked	0.38
bedger	0.0
bedges	0.0
bedging	0.0
bedin	0.0
bedlam	0.69
bedorsed	0.0
bedpan	0.14
bedpans	0.13
bedpost	0.15
bedposts	0.03
bedrock	1.65
bedron	0.0
bedroom	43.52
bedrooms	16.15
beds	22.21
bedscreed	0.0
bedscreeds	0.0
bedside	6.3
bedsides	0.06
bedsit	0.85
bedsits	0.4
bedspread	0.66
bedspreads	0.16
bedstead	0.5
bedsteads	0.3
bedstooms	0.0
bedtime	2.76
bedtimes	0.13
bedy	0.0
bee	5.23
beeble	0.0
beech	4.3
beeched	0.0
beeches	0.91
beechwalk	0.0
beechwalks	0.0
beeders	0.0
beedles	0.0
beef	15.24
beefcake	0.14
beefed	0.2
beefie	0.0
beefier	0.04
beefies	0.0
beefing	0.1
beefs	0.04
beefsteak	0.13
beefy	0.91
beegles	0.0
beehells	0.0
beehive	0.78
beehives	0.14
beeking	0.0
beeks	0.0
beeline	0.21
beelteons	0.0
beems	0.0
beemy	0.0
been	2687.23
beenman	0.0
beenmen	0.0
beenstape	0.0
beep	1.31
beepends	0.0
beepies	0.0
beeps	0.18
beer	33.16
beerer	0.0
beerman	0.0
beero	0.0
beerons	0.0
beerpole	0.0
beers	4.64
beery	0.25
bees	7.61
beeser	0.0
beeseroom	0.0
beeserooms	0.0
beesies	0.0
beesming	0.0
beeswax	0.62
beet	1.28
beetboat	0.0
beetdouse	0.0
beething	0.0
beetle	2.71
beetled	0.04
beetles	2.85
beetroot	0.66
beets	0.05
beetslain	0.0
beety	0.01
beeves	0.01
befall	0.76
befalls	0.07
befeeth	0.0
befell	0.64
befens	0.0
beffar	0.0
beffared	0.0
beffars	0.0
befits	0.82
befley	0.0
befogged	0.05
befoke	0.0
befops	0.0
before	882.75
befriend	0.42
befriends	0.13
befrorred	0.0
befruists	0.0
beftest	0.0
beg	8.84
began	237.49
begat	0.23
begauds	0.0
beget	0.23
begets	0.21
beggar	2.42
beggared	0.12
beggars	2.45
begged	5.43
begger	0.04
begging	5.19
begin	74.97
begins	32.62
beglied	0.0
beglies	0.0
begnext	0.0
begombed	0.0
begone	0.17
begore	0.0
begot	0.11
begrille	0.0
begrimed	0.06
begripsed	0.0
begroved	0.0
begrudge	0.51
begrudged	0.13
begs	1.79
beguaged	0.0
beguile	0.18
beguiled	0.39
begum	0.68
begun	42.42
begyp	0.0
behalf	13.31
behat	0.0
behave	17.49
behaved	7.69
behaves	2.37
behead	0.1
behecks	0.0
beheld	0.45
beherd	0.0
behest	1.11
behind	236.98
behinds	0.14
behoil	0.0
behold	2.04
beholds	0.04
behon	0.0
behot	0.0
behoved	0.08
behoves	0.33
beige	2.37
beigns	0.0
being	890.68
beings	17.74
beird	0.0
beirs	0.0
beis	0.0
bejews	0.0
bejobed	0.0
bejocks	0.0
bejolf	0.0
bejolts	0.0
bejott	0.0
bejove	0.0
bejoved	0.0
bejoves	0.0
bejuettes	0.0
bejumped	0.0
bejunct	0.0
bejuncts	0.0
beke	0.0
beking	0.0
belagged	0.0
belame	0.0
belay	0.8
belayed	0.07
belays	0.26
belch	0.51
belched	0.73
belches	0.13
belching	0.69
beld	0.0
belder	0.0
beldes	0.0
belds	0.0
beldy	0.0
beleak	0.0
belfries	0.11
belfry	1.15
belgian	7.94
belgians	1.0
belgium	13.69
beliacs	0.0
belie	0.35
belied	1.2
belief	51.27
beliefs	24.09
belies	0.73
believe	211.86
believed	82.08
believes	39.52
belked	0.0
belkly	0.0
bell	33.98
bellaged	0.0
bellays	0.0
bellback	0.0
bellboy	0.08
belle	3.96
bellee	0.0
bellens	0.0
belles	0.19
bellhop	0.04
bellies	1.11
bellit	0.0
bellor	0.0
bellow	1.41
bellowed	2.19
bellows	1.37
bells	10.12
bellsock	0.0
belltub	0.0
belltubs	0.0
belly	8.57
belong	21.02
belonged	16.37
belongs	12.17
belops	0.0
belos	0.0
beloved	8.02
below	143.35
belpful	0.0
belping	0.0
belshed	0.0
belt	21.48
belted	1.46
beltic	0.0
belting	0.64
belts	5.47
beltway	0.07
bemble	0.0
bembled	0.0
bembles	0.0
beme	0.0
bemeets	0.0
bemel	0.0
bemful	0.0
bemmest	0.0
bemming	0.0
bemmy	0.0
bemness	0.0
bemoan	0.26
bemoaned	0.29
bemoans	0.17
bemping	0.0
bemple	0.0
bempled	0.0
bemples	0.0
bempling	0.0
bemps	0.0
bemshies	0.0
bemshy	0.0
bemuse	0.03
bemused	3.05
bemwian	0.0
bemwians	0.0
bemwium	0.0
ben	31.75
benaft	0.0
benan	0.0
benast	0.0
benbel	0.0
benbels	0.0
benber	0.0
benbers	0.0
benbles	0.0
bencemen	0.0
bencer	0.0
bencers	0.0
bences	0.0
bench	20.02
bencher	0.24
benchers	0.7
benches	6.03
bencier	0.0
benciers	0.0
bencies	0.0
bencing	0.0
bend	13.48
bendat	0.0
bended	0.16
bendes	0.0
bending	7.06
bendled	0.0
bendler	0.0
bendles	0.0
bendling	0.0
bendnote	0.0
bendnotes	0.0
bendroom	0.0
bendrooms	0.0
bends	3.38
beneath	51.86
benenged	0.0
bener	0.0
beners	0.0
benest	0.0
bengal	1.46
bengen	0.0
benges	0.0
benging	0.0
bengle	0.0
bengled	0.0
bengo	0.0
bengot	0.0
benics	0.0
benied	0.0
beniersing	0.0
benies	0.0
benign	4.88
beniors	0.0
benit	0.0
beniym	0.0
benley	0.0
benman	0.0
benmen	0.0
benons	0.0
benpyl	0.0
benrers	0.0
bens	0.03
benser	0.0
bensers	0.0
bensman	0.0
bensu	0.0
bensy	0.0
bent	23.93
bentball	0.0
bentboard	0.0
bentboards	0.0
benter	0.0
bentered	0.0
benters	0.0
benthly	0.0
bentied	0.0
benting	0.0
bentless	0.0
bentline	0.0
bentlines	0.0
bentness	0.0
bentrooms	0.0
bents	0.02
benumbed	0.09
benwede	0.0
benwered	0.0
benzene	1.21
benzine	0.07
benzol	0.03
beorain	0.0
beotts	0.0
beper	0.0
bepers	0.0
bepes	0.0
bepine	0.0
bepip	0.0
beplaged	0.0
beplain	0.0
bepo	0.0
beppe	0.0
beps	0.0
bepths	0.0
beq	0.0
bequeath	0.47
bequeathed	1.8
bequeaths	0.04
beques	0.0
bequest	1.8
bequests	1.22
bequtch	0.0
bequtched	0.0
berake	0.0
berammed	0.0
berate	0.18
berates	0.08
berba	0.0
berbark	0.0
berbing	0.0
berble	0.0
berched	0.0
berding	0.0
berds	0.0
berdsman	0.0
bereaved	2.76
bereed	0.0
bereft	1.9
berest	0.0
beret	1.24
berets	0.86
berey	0.0
berg	1.96
berges	0.0
berging	0.0
bergs	0.05
bergyard	0.0
beriege	0.0
berieged	0.0
berields	0.0
beril	0.0
berise	0.0
berk	0.33
berks	1.28
bermer	0.0
berning	0.0
berole	0.0
beroof	0.0
beroves	0.0
berps	0.0
berries	3.33
berry	4.71
berserk	1.25
berters	0.0
bertful	0.0
berth	2.25
berthed	0.48
berthing	0.15
berthman	0.0
berths	0.82
bertied	0.0
berting	0.0
bertly	0.0
berugs	0.0
berves	0.0
berving	0.0
beryl	3.32
besauce	0.0
bescab	0.0
besciene	0.0
bescur	0.0
bese	0.0
besearsed	0.0
beseath	0.0
beseech	0.23
beseeched	0.18
beseeching	0.37
beseeled	0.0
beseen	0.0
beser	0.0
beset	2.68
besets	0.13
besh	0.0
beshed	0.0
beshers	0.0
beshes	0.0
beshfaced	0.0
beshing	0.0
beshoon	0.0
beside	57.93
besides	26.13
besied	0.0
besiege	0.24
besieged	2.71
besies	0.0
besit	0.0
besk	0.0
besker	0.0
besky	0.0
besmirch	0.05
besmirched	0.09
besom	0.1
besoms	0.03
besons	0.0
besought	0.09
bespeak	0.09
bespeaks	0.07
bespell	0.0
bespoke	0.77
bessers	0.0
bessing	0.0
bessrupt	0.0
best	349.05
bestaged	0.0
bestail	0.0
bestalds	0.0
bestay	0.0
bested	0.17
bestet	0.0
bestial	0.5
besties	0.0
bestiors	0.0
bestir	0.08
bestirred	0.06
bestow	1.1
bestowed	2.46
bestows	0.32
bestrasts	0.0
bestrict	0.0
bestrides	0.03
bestrode	0.13
bests	0.17
bestun	0.0
bestuned	0.0
besuined	0.0
bet	28.22
beta	6.58
betaced	0.0
betake	0.06
betang	0.0
betangs	0.0
betapes	0.0
betare	0.0
betas	0.3
betbled	0.0
betch	0.0
betches	0.0
betching	0.0
betecks	0.0
betede	0.0
betee	0.0
beteft	0.0
betel	0.25
betenged	0.0
beters	0.0
bethed	0.0
bethel	0.36
bethered	0.0
bethers	0.0
bethews	0.0
bething	0.0
bethly	0.0
bethought	0.08
beths	0.0
betide	0.59
betimes	0.06
betlap	0.0
betly	0.0
betoofs	0.0
betook	0.04
betop	0.0
betpress	0.0
betray	3.47
betrayed	7.47
betrays	1.02
betrothed	0.84
bets	2.76
bettan	0.0
better	359.72
bettered	0.61
betters	0.57
betting	4.91
bettled	0.0
bettles	0.0
bettuned	0.0
between	906.64
betwitched	0.0
betwixt	0.31
bety	0.0
beucing	0.0
beuded	0.0
beve	0.0
bevel	0.34
bevelled	0.33
bevels	0.11
bevers	0.0
beves	0.0
beving	0.0
bevot	0.0
bevy	0.38
bewail	0.1
beware	5.64
bewding	0.0
bewhiffs	0.0
bewine	0.0
bewing	0.0
bewitch	0.1
bewitched	0.88
bewom	0.0
bewont	0.0
bewood	0.0
bewser	0.0
bewsing	0.0
bewts	0.0
bexed	0.0
bexer	0.0
bexim	0.0
bextist	0.0
bextists	0.0
bextize	0.0
bextized	0.0
bey	1.01
beyed	0.0
beyond	118.3
beys	0.01
bezaste	0.0
bezique	0.06
bhang	0.0
bhubape	0.0
bhulon	0.0
bhumbus	0.0
bhutan	0.55
bias	14.22
biassed	0.07
bib	0.93
bibacts	0.0
bibbed	0.01
bibbled	0.0
bibed	0.0
bibent	0.0
bible	19.76
bibles	1.1
bibs	0.15
bicarb	0.05
bicat	0.0
biced	0.0
biceps	0.69
bichess	0.0
bichteods	0.0
bichy	0.0
bicked	0.0
bicker	1.86
bickered	0.06
bickers	0.13
bicking	0.0
bickling	0.0
bickyard	0.0
bickyards	0.0
bictile	0.0
bicums	0.0
bid	39.06
bidden	0.4
bidder	4.11
bidders	2.0
bidding	6.49
bide	0.59
bidet	0.39
bidets	0.12
bidgemames	0.0
bidmess	0.0
bids	7.1
bied	0.0
biege	0.0
biek	0.0
bier	0.29
biers	0.0
bies	0.0
bieu	0.0
biew	0.0
biff	1.92
biffed	0.01
biffel	0.0
biffreed	0.0
biffs	0.02
bift	0.0
big	255.82
biger	0.0
bigged	0.0
bigger	35.78
biggest	46.5
bigging	0.0
biggo	0.0
bighags	0.0
bighead	0.07
bight	0.22
bights	0.05
bigjug	0.0
bign	0.0
bigness	0.09
bigot	0.2
bigots	0.33
bigrood	0.0
bigwig	2.17
bigwigs	0.29
biing	0.0
biings	0.0
bijou	0.28
bik	0.0
bike	18.06
biked	0.06
bikes	4.61
biking	0.82
bilch	0.0
bile	11.83
bilge	0.23
bilian	0.0
biling	0.0
bilious	0.44
bilk	0.09
bilked	0.01
bilks	0.0
bill	137.43
billades	0.0
billaged	0.0
billalves	0.0
billaves	0.0
billays	0.0
billboard	0.57
billboards	0.46
billed	2.02
biller	0.0
billest	0.0
billet	0.75
billets	0.41
billfold	0.1
billheard	0.0
billheards	0.0
billhook	0.06
billiard	0.96
billiards	0.88
billier	0.0
billies	0.04
billing	2.52
billion	47.53
billions	3.24
billionth	0.06
billionths	0.04
billmows	0.0
billorn	0.0
billoughts	0.0
billow	0.19
billowed	0.59
billows	0.24
bills	30.54
billy	22.14
bilmed	0.0
biltong	0.03
bimads	0.0
bimb	0.0
bimbest	0.0
bimbly	0.0
bime	0.0
bimmies	0.0
bimmy	0.0
bimp	0.0
bimped	0.0
bimper	0.0
bimping	0.0
bimplings	0.0
bimps	0.0
bimpy	0.0
bims	0.0
bin	10.08
binces	0.0
binched	0.0
bind	7.41
binder	2.08
binders	0.63
binding	25.67
bindings	1.19
bindmead	0.0
binds	2.84
bindweed	0.25
bine	0.02
binels	0.0
bines	0.03
binfa	0.0
binge	1.44
bingenay	0.0
bingenays	0.0
binges	0.37
bingo	3.5
binish	0.0
binking	0.0
bins	2.83
bintoys	0.0
bioused	0.0
bipan	0.0
bipe	0.0
biped	0.09
bipeds	0.07
bipes	0.0
biping	0.0
bipiors	0.0
biplane	0.64
biplanes	0.25
bipons	0.0
bippers	0.0
bips	0.0
biptung	0.0
biq	0.0
biques	0.0
biracs	0.0
birch	4.12
birched	0.05
birches	0.57
birching	0.13
birchmaid	0.0
bird	39.55
birdie	1.85
birdies	1.76
birds	59.37
birdseed	0.05
bire	0.0
bired	0.0
birepook	0.0
bires	0.0
birled	0.0
birms	0.0
birque	0.0
birth	52.04
birthday	32.47
birthdays	1.96
birthmark	0.21
birthmarks	0.17
birthplace	2.76
birthrate	0.34
birthrates	0.07
birthright	1.05
births	7.36
birts	0.0
birtyp	0.0
biscris	0.0
biscuit	5.79
biscuits	10.44
bise	0.0
bisect	0.09
bisects	0.14
bisgoth	0.0
bishop	46.33
bishops	14.01
bisk	0.0
bisle	0.0
bismuth	0.99
bison	0.5
bispeet	0.0
bispeets	0.0
bisque	0.13
biss	0.01
bissed	0.0
bistase	0.0
bisted	0.0
bisters	0.0
bisting	0.0
bistro	0.98
bistros	0.16
bists	0.0
bit	129.85
bitage	0.0
bitch	9.37
bitchbate	0.0
bitchbates	0.0
bitched	0.06
bitches	1.29
bitching	0.31
bitchman	0.0
bitchmen	0.0
bitchstace	0.0
bitchwight	0.0
bitchy	0.61
bite	13.01
bites	3.46
biting	6.16
bitrades	0.0
bitrier	0.0
bits	33.75
bitten	3.96
bitter	25.07
bittern	0.31
bitterns	0.12
bitters	0.32
bitty	0.26
bity	0.01
bivalve	0.22
bivalves	0.55
bive	0.0
bived	0.0
bives	0.0
bivincts	0.0
biviste	0.0
biwoi	0.0
biy	0.0
biz	0.45
bizarre	10.54
bizesne	0.0
blab	0.1
blabbed	0.05
blabbing	0.05
blabs	0.0
blabter	0.0
blabters	0.0
blace	0.0
black	249.01
blackball	0.06
blackballed	0.11
blackbird	2.06
blackbirds	0.94
blackboard	2.52
blackboards	0.23
blackboomed	0.0
blackbroths	0.0
blackceard	0.0
blackchart	0.0
blackclarts	0.0
blackdeards	0.0
blacked	1.06
blacken	0.39
blackened	2.78
blackens	0.04
blacker	0.91
blackest	0.56
blackguard	0.14
blackguards	0.05
blackhead	0.05
blackheads	0.17
blackheard	0.0
blacking	0.46
blackjack	0.29
blackjacks	0.03
blackjived	0.0
blackleg	0.13
blacklegs	0.21
blacklist	0.44
blacklists	0.05
blackly	0.21
blackmail	4.34
blackmailed	0.51
blackness	3.98
blackout	1.8
