allbigrams,bigrams,categ,item,letters,openbigrams,quadrigrams,trigrams
-3.054542289259979,-3.141172422442851,Mot,casbah,-1.4844404636644821,-3.3117183316966665,-5.630863796472848,-4.899424991159161
-3.0240146726660004,-3.0033154772289037,Mot,exigue,-1.4037116680712776,-2.8595561224267536,-4.7341723756402665,-3.865779079280207
-2.9849628923845906,-2.7801400296190772,Mot,affola,-1.4443855727414228,-3.0800626549927186,-5.246153521717318,-3.935950818827595
-3.59967909459213,-3.4719347538702734,Mot,nymphe,-1.6105465034178124,-3.4991321672643276,-5.093495405882451,-4.436334965829966
-3.0643463606250525,-2.6750997996822017,Mot,acajou,-1.3467721636543697,-3.1969591033142666,-5.239317231455882,-4.118417948951138
-3.6690679572795677,-3.557834675440309,Mot,enzyme,-1.5275981273633816,-4.452498234263711,-5.587732726908196,-5.4610395979786235
-2.6252790650483373,-2.540313834702593,Mot,fourbi,-1.4679486135584539,-2.6762976836301524,-4.575377957810202,-3.5759084172468416
-2.8740342569406323,-3.1941285829068407,Mot,hymnes,-1.5359602395057947,-2.747390905888316,-5.080416662015924,-4.407867796156252
-2.839929862235291,-2.7561995337340335,Mot,occupa,-1.3390062525025173,-2.6969247256089073,-3.902978370156687,-3.6810751442109915
-2.813914707732727,-2.699016731772574,Mot,greffe,-1.4778538723586678,-2.8760015890020516,-4.715315414552625,-3.503035270583542
-2.852286358142839,-2.5708166168516264,Mot,jambon,-1.510812444108743,-3.0314765611826626,-4.502606446460288,-3.399796400435789
-3.257292133113952,-3.25165798855366,Mot,crypte,-1.4557002448610321,-3.422509287733764,-5.206076125993744,-4.719951739294388
-3.1932519330386144,-2.831291929906695,Mot,bijoux,-1.6712793411377966,-3.419859365738683,-4.644272765113034,-4.004589612840413
-2.8041508520214173,-3.017060054934304,Mot,martyr,-1.455952710095743,-2.424940089279591,-4.804209867515971,-3.9342767213716288
-2.889419523158198,-2.4941780007434495,Mot,buches,-1.4537430449274142,-3.0083319070030266,-3.796373189316667,-3.5196922433957205
-3.216492079506418,-2.7638994246771142,Mot,fixant,-1.4904021754161647,-3.3367471295887245,-5.1640292147655495,-4.255895539436072
-2.7680209537345233,-2.412615286146029,Mot,voyeur,-1.4349783519788408,-2.772513711905922,-4.186895484970808,-3.1482591717835695
-2.8522355899060323,-2.7578064339771835,Mot,captif,-1.3999758188459215,-2.720154782945802,-4.8257364277682555,-3.9054693861875514
-3.569990715439008,-3.5240153376997227,Mot,oxydes,-1.5923310267961162,-3.9013920479853823,-5.652491336069063,-4.606809133360968
-2.8418997212708446,-2.88314503388444,Mot,parfum,-1.4176935007330564,-2.6522643438048465,-4.231516270505536,-3.678010017678079
-3.382320304184823,-3.207924217941263,Mot,nickel,-1.57408426505879,-3.6309372195810603,-5.088225898685465,-4.698456356068854
-3.378900328570073,-3.2810227440124344,Mot,typhus,-1.6016108960250388,-3.070801760776778,-5.5897609798418815,-5.016329585071739
-3.0450352579001914,-2.6136868451752253,Mot,bocage,-1.4641801973755209,-3.1618076365445185,-5.175845984922516,-4.090214925671787
-2.7865086919948756,-2.4115779317012036,Mot,jupons,-1.3618259783582387,-2.9321016002347404,-4.7615381086682165,-3.9974553323879713
-3.2668875172441876,-3.3921497192009036,Mot,abbaye,-1.6023790508542548,-3.1685756764496484,-5.1751210719135035,-4.614520018231727
-2.7584218836438352,-2.7122311648622817,Mot,photos,-1.382461449312937,-2.794174017921174,-3.8577278612442534,-3.792514505867792
-3.006603554379838,-2.759348171384923,Mot,fixera,-1.431342249230646,-3.008491124919182,-5.054473603569135,-4.032316959420079
-2.9880683085573665,-2.9410624363225684,Mot,hublot,-1.5102728835685404,-3.0889852143748016,-5.405090674204019,-4.159221938192058
-2.9149380368549447,-2.9993702360849572,Mot,exigea,-1.3843281128440277,-2.791701697533753,-4.519243024815175,-4.020572666072372
-2.852324224836454,-3.0267677334957033,Mot,obscur,-1.377080935265952,-2.65798733539607,-4.637891631849949,-4.12889864129601
-2.893491340529875,-2.7752900892757446,Mot,envahi,-1.3210041875601177,-3.069159375794142,-4.746201266804334,-4.181531375571522
-2.7085185747518903,-2.786001052947453,Mot,bourgs,-1.4804704557700692,-2.6528838462440065,-4.697864303178961,-3.7075091081021228
-2.738561396517857,-2.3504431447385676,Mot,tachez,-1.4979055796238685,-2.8204734940565386,-3.30195618638313,-3.0810498641560056
-2.8270829086272875,-2.83220365002017,Mot,plombs,-1.4533122969720786,-2.6916517153738724,-4.59795596050815,-4.063058686650501
-2.8932583712926414,-2.649695797824415,Mot,frayer,-1.4677214503673615,-2.9934099578234132,-4.130186469662669,-3.6350376104204427
-3.9342708148878214,-3.9587362045986545,Mot,clowns,-1.7966166984990455,-4.030977634660777,-5.966963831607949,-5.5138860614032925
-2.778469041740025,-2.725358645092897,Mot,girafe,-1.3863353490518737,-2.5235129188523047,-5.188877518778329,-3.964910141498761
-2.9438278585657938,-2.5228073131470743,Mot,voyous,-1.4871256765247065,-2.9043435907771276,-4.5973718246149,-3.5313663596749505
-2.6476936796733384,-2.4600508508402723,Mot,calmez,-1.4279619386025881,-2.8148521716979147,-3.8962968113565086,-3.715506989000625
-2.8935844333472556,-2.6738313735909633,Mot,bouffi,-1.5992821476335202,-2.9141834401095386,-3.8300159470675132,-3.4243616889996975
-3.1519936314518087,-3.1919143976984836,Mot,cygnes,-1.538145882855062,-3.1321771141483365,-4.789311490999727,-4.197957908822825
-2.8147511076547516,-3.0681190507453846,Mot,abrupt,-1.3682478276971206,-2.588200110746209,-4.952811536960755,-4.291961844682391
-3.546783203009978,-3.1921491138607063,Mot,idylle,-1.4390819932858812,-3.724211508626891,-5.615418668768409,-4.720035004143191
-3.0882917312879994,-2.9020110089949247,Mot,azotes,-1.2752833030285873,-2.9826850012630257,-5.114934553010699,-4.15786130743113
-2.822589315914959,-2.8960179930941967,Mot,ennuye,-1.273243596770987,-2.748167027287526,-4.343273471497756,-4.019726165589125
-2.9358243006420803,-2.77623654375879,Mot,fagots,-1.4419223477777445,-2.9867285732031417,-5.301097659000568,-4.6011310176573055
-2.8980214038824017,-2.5401008025845346,Mot,bucher,-1.4759064645757851,-2.9865468289034753,-3.57171033943807,-3.355613029050792
-3.0702987956330663,-2.8783973926202666,Mot,tympan,-1.50282833451039,-3.1748396551651403,-4.967194972176241,-4.327437308209582
-2.695326436844153,-2.581303018237044,Mot,broche,-1.4807526795784545,-2.8805237426627004,-3.820840189612563,-3.2658933594121615
-3.2691254544677673,-2.756018938616999,Mot,loyaux,-1.6287347635947682,-3.387955771196115,-4.643541456595148,-3.778999705773884
-3.3609208469723706,-3.0487107327187988,Mot,ticket,-1.5467336308262603,-3.4724596413391238,-4.626582403892685,-4.3576354561762285
-3.1608811060962814,-2.9933570423207314,Mot,wagons,-1.8594084818674734,-2.9961797218932307,-4.86955944553783,-4.063795922196869
-2.7081231159435264,-2.3861251271322383,Mot,chetif,-1.448444854473656,-2.798334981344148,-4.652478323403071,-3.150611229704188
-3.0585856544037657,-3.683192201679968,Mot,albums,-1.3746907766195215,-3.0132791601624165,-5.207680481784476,-5.0999320771165255
-2.9317700498323536,-2.8912527417054137,Mot,voyiez,-1.6185620517572608,-3.1056861838219656,-5.11952325917516,-4.218070060179948
-3.190349249104108,-3.0039885995597437,Mot,exhale,-1.4090593732062144,-3.381275339956139,-5.247026810140311,-4.551058926895035
-2.7607771865443778,-2.885677364784338,Mot,motifs,-1.3522136606978632,-2.7487531022110323,-4.454772824829913,-3.874972533335466
-2.706116634945739,-2.4330946960694715,Mot,acheva,-1.3678282217538111,-2.684477602889646,-3.492824252769559,-3.129333115810789
-3.1374184914842487,-2.776663367627999,Mot,libido,-1.400680325200275,-3.241736354287584,-5.102780472984221,-4.351731660470113
-2.7205065685159777,-2.3459084785442217,Mot,sachez,-1.4825684489915387,-2.8428417951952216,-3.359130250041927,-3.062794251021476
-2.9780046243134626,-2.82966966877253,Mot,griffe,-1.5390213442131808,-3.137025269523584,-4.4830362142183615,-3.677682937602517
-2.9420005477978872,-2.496700723868476,Mot,bocaux,-1.5786516267458606,-3.048020248849024,-5.168095560273617,-3.9171955790494954
-2.956619450379157,-2.721087616061035,Mot,siffle,-1.380350367875252,-3.1776839596673163,-4.547307545153791,-3.9280402653629105
-3.00443000522309,-2.755100434219769,Mot,crayon,-1.4575147528724213,-2.959401193019314,-4.565187927811775,-3.999454531068431
-2.9459498825078003,-2.780871592111585,Mot,humble,-1.4977460761592736,-2.982338897999564,-4.365379254861968,-3.6878409991071535
-2.8920673437457776,-2.4766886667696855,Mot,voyant,-1.4746547229371092,-2.8308438420862037,-4.0258748947771705,-3.3011672209091767
-2.8248485784743202,-2.7425181864344554,Mot,excusa,-1.338505665079153,-2.808248784037474,-3.8689528246868474,-3.698656861416171
-3.1697397816926838,-3.1649188932107015,Mot,olympe,-1.487243454604239,-3.3974884952713267,-5.5447266819655425,-4.526078675247138
-3.149727609008763,-2.829615964621113,Mot,cagibi,-1.5122043968903105,-3.299084011538973,-5.580301965423753,-4.408395316333213
-2.949690870513372,-2.6309940360860606,Mot,foyers,-1.4697878009489098,-3.0791909098639203,-4.574715790353468,-3.597308114172696
-2.7383324296264604,-2.972594958890422,Mot,quinze,-1.451541271982169,-2.5509105593672023,-4.51686288050639,-3.9315260333589985
-2.905768781837664,-2.5926022377241447,Mot,bachot,-1.524007364526731,-3.1337329403689576,-4.897642655263361,-3.528214859630252
-2.860380966384298,-2.4874022193489473,Mot,injure,-1.2469898463526805,-3.079102994468501,-4.473230678553802,-3.9325650363788567
-2.693597313520751,-2.2679827426565895,Mot,placez,-1.4254271350973056,-2.9930960777187035,-3.93344498630381,-3.4541276821159794
-3.071110354434362,-2.7870397699571554,Mot,diffus,-1.4836866480218645,-3.183832047326682,-4.34072761492935,-3.9286169239524527
-2.7009536143918997,-2.5960457442167586,Mot,aplomb,-1.4541232555342083,-2.6576134947227645,-4.788536463955481,-4.029712503544175
-3.2534612049250833,-2.9017397752912393,Mot,buffet,-1.5284110776192883,-3.5645888010614186,-4.306390059087025,-3.947114668297233
-2.8434441137041997,-2.9681666403434055,Mot,jovial,-1.403039102533733,-3.266362555907273,-5.639742429942975,-4.5524202840913555
-3.179141854371486,-3.1823507381744065,Mot,budget,-1.474613869212656,-3.6001083141070738,-4.96036690202202,-4.95971283799021
-3.2559520528141728,-3.2302719093827212,Mot,psycho,-1.6656467122786383,-3.283769067390127,-4.30749762590527,-3.980962465605613
-2.6933659018104854,-2.3305424890571067,Mot,baveux,-1.528307141632352,-2.633327495033211,-3.897360346418465,-3.030229203297132
-2.8587488572402204,-2.7208607964144758,Mot,gonfla,-1.4846101126426046,-2.987738113193199,-4.604443669845577,-4.0401905131027345
-2.9175350690453454,-3.169415517998998,Mot,appuye,-1.4392646989605977,-2.4455204930208074,-4.639941359070954,-4.156141589658674
-3.0236607112290312,-2.9675321837693174,Mot,thorax,-1.5287319873855207,-2.967985893191402,-5.110611576297111,-4.18379797291458
-2.783664069625725,-2.7949253832546903,Mot,essuya,-1.2900921711365625,-2.6290778973794717,-4.8532246105013375,-4.008447638538573
-3.0041742879968214,-3.1372529747179154,Mot,bronze,-1.4637500507543404,-2.9894183582392695,-4.757891572831103,-4.050356949398726
-3.15328425127321,-2.6950403845635353,Mot,gaffes,-1.505771426674615,-3.4568286359691838,-4.467333685140225,-3.8189160019221093
-3.313235818319349,-2.7609781450463218,Mot,boyaux,-1.7531612853694203,-3.4931702456743934,-4.780907241969456,-3.9045601041723956
-3.4971220085896775,-3.63858865053727,Mot,cheikh,-1.8623319165697396,-3.273480925226289,-5.820556658443351,-4.433834135089769
-3.179898503244823,-2.6877625597590695,Mot,royaux,-1.6094894875453196,-3.2009385850626475,-4.260740089576719,-3.5926322731715197
-3.314528711246803,-3.0853183256769947,Mot,basket,-1.6116184878929456,-3.409495837444644,-4.811899259218055,-4.454509682054036
-3.2603598696494585,-2.689888359871163,Mot,noyaux,-1.6039422676963202,-3.41181977687758,-4.796977998747345,-3.8954368720009014
-3.1585605212036816,-2.9608090056720062,Mot,blazer,-1.4643127764228696,-2.9310038935923686,-5.745080824550063,-4.671916476563365
-2.956072653352587,-2.468880839273152,Mot,donjon,-1.3839825759011255,-3.107047926001491,-4.684416030215371,-3.7012694602077127
-2.737759728319137,-2.486905769789548,Mot,gauche,-1.4666350384044502,-2.814674986294242,-3.6454294888288534,-3.2109462116978023
-2.80754502334114,-2.488018840383581,Mot,tombez,-1.5174286293562291,-2.973231902205966,-4.033578530068083,-3.8320428868129977
-3.1357337778744934,-2.8701469255026564,Mot,fugace,-1.4469957186238174,-3.2240073239436398,-5.573060598485245,-4.30000210094362
-3.005800064267312,-2.746927264738027,Mot,majors,-1.3505244464852713,-3.0318881267669715,-4.946241862026315,-4.023585710672121
-2.904636185997864,-2.88802720791465,Mot,exclut,-1.3944405328471727,-2.8209526123379565,-4.906242287534485,-3.926300037094608
-3.102262798466229,-2.749136638286273,Mot,voyage,-1.5713476294905975,-3.009891610527986,-3.7823283856899224,-3.3818934132564484
-2.6734445959473323,-2.9225559532246326,Mot,quartz,-1.5106091399754913,-2.5678010898956405,-4.682170380214328,-3.930028853235929
-2.898753831302565,-2.706011980266389,Mot,balaye,-1.4779525290796027,-2.8715808686825715,-4.680642203749869,-3.8416739112434137
-2.8457330691327423,-2.6312724295682584,Mot,indigo,-1.3879688642167334,-3.020454373750471,-4.78744539146713,-3.8743741591411625
-3.7457383600634464,-3.6596971012535073,Mot,kabyle,-1.886726443465254,-4.0444509052323045,-5.901561053181457,-5.276487132631801
-2.6236554172809505,-2.187399432033531,Mot,coupez,-1.4284427234187849,-2.756255197353944,-3.64988153255578,-3.271253719548482
-2.9953182787695405,-2.705428206382247,Mot,bagage,-1.543339947649719,-2.9524162396085827,-4.229880916785722,-3.6182365397670706
-2.928268404612362,-2.5686204223725384,Mot,soyeux,-1.5372450939326316,-2.859490071238777,-3.968467256872922,-3.331832631403357
-2.9814406320564935,-2.3354800327363057,Mot,pavage,-1.3726677326658763,-3.26733283101236,-4.87922970994324,-3.6247744544531693
-2.743434726860446,-2.7065460340225718,Mot,fourbu,-1.4762456708955083,-2.791766278485299,-4.670691806609246,-3.676926605250716
-3.2035335244341163,-3.351230474235693,Mot,dynamo,-1.513226115410955,-2.980785914398172,-5.203072832120394,-4.565028739473162
-2.7131069742219074,-2.674428990344272,Mot,cruche,-1.384597978986574,-2.618986861571923,-4.345894864446897,-3.2841681767210593
-3.040077403296678,-3.071022329283888,Mot,sabbat,-1.4179498063819533,-3.1182137303466932,-5.170499100068107,-4.310192939261025
-3.023991179004311,-2.5634530277036567,Mot,royale,-1.3585105014854217,-3.1448718348799347,-4.331573148118274,-3.6903274087679017
-2.8543475273455674,-2.749907553232409,Mot,fictif,-1.489973006547536,-2.958640463412738,-4.409952583046402,-3.581316860643299
-2.9875645859559743,-2.790886221539688,Mot,balaya,-1.5280335030439203,-2.9538367714792035,-4.851825530284404,-4.058165835758253
-2.903586250474634,-2.67143857745688,Mot,etoffe,-1.3181520597472984,-2.9879365793447694,-5.020912771497342,-3.9747813025561998
-2.723041793307064,-2.374451824590527,Mot,buvons,-1.3954999744976802,-2.7781341479172026,-4.068752116262609,-3.4681293433130453
-3.0671751722765612,-2.729037118216631,Mot,fixite,-1.4356024581048012,-3.406218000902553,-5.728492705405202,-4.4426658286095755
-3.1026556781904184,-2.692521649026175,Mot,aboyer,-1.4829370232600736,-3.1714345073257535,-4.9262259460330045,-3.8139205313317484
-2.852073927681223,-2.736376127157584,Mot,touffu,-1.4570811181304333,-2.8619121934128806,-4.620661913799137,-3.5457626472378867
-2.909638883975518,-2.493526001900322,Mot,gachis,-1.507607996469584,-3.127884106228687,-4.1670338939702765,-3.5697267579721945
-3.2037549542442387,-2.729143436257069,Mot,noyade,-1.386835032591467,-3.44992644055831,-5.433591587883086,-4.290445622261959
-2.7880250710071257,-2.4202351244382156,Mot,machin,-1.4234290112988779,-2.957496894552034,-4.0387677849841,-3.595449481140335
-2.7804866404582733,-2.4611367171785536,Mot,etayer,-1.2581281922256957,-2.887938408290734,-5.051655042053763,-3.8387545763791873
-2.710384713746853,-2.457625118934513,Mot,manqua,-1.3536126387097462,-2.6076908300525723,-3.8074780777340784,-3.1136977529446526
-2.9204556052221267,-2.693826586333026,Mot,styles,-1.325832525115203,-2.928019861377971,-4.871623578590608,-3.982502880602827
-2.7566536123718297,-2.4294795411813874,Mot,gadoue,-1.3192932084620328,-3.010154080052371,-5.215875514173267,-3.8341690508944932
-2.7510274756132986,-2.7560507874724527,Mot,recifs,-1.282134869985627,-2.7125782021744187,-4.861840407814787,-3.822497178451064
-2.7976015903857263,-2.4273029874697496,Mot,halage,-1.4141334469917597,-2.7699064801272106,-4.735267668897663,-3.513875914407572
-2.482418682073421,-2.32725335453693,Mot,suivez,-1.3646794462477718,-2.516449920434561,-3.929241735157363,-3.00624693814926
-2.6417998275516705,-2.5163015878821273,Mot,carafe,-1.2718593306575607,-2.464861836788641,-5.048073633996794,-3.7746781898762896
-2.740316300065334,-2.5775681527230865,Mot,pignon,-1.3919934248229329,-2.7781264220712916,-4.115053130170753,-3.4182393057215794
-2.7169708393156293,-2.5563755553769654,Mot,jusque,-1.3852459011410077,-2.679704911089031,-4.124030178622564,-3.323785746346842
-2.4085431728134896,-2.183403812721429,Mot,diriez,-1.355333264247964,-2.478931655847805,-4.032475058678902,-3.176150919161204
-2.803227026235002,-2.7772909633678635,Mot,cognac,-1.4387579269878688,-3.1864383823980447,-4.770833308516473,-4.233364354023932
-2.762296175065666,-2.4369015210651965,Mot,payeur,-1.386841854696951,-2.7437860044924363,-4.5523467718645305,-3.2316920456237157
-2.859856723491954,-2.9787547247894834,Mot,exigee,-1.3342471388797101,-2.715423623986651,-4.53693448952178,-4.049271043087904
-2.6033592318082324,-2.3860373697497383,Mot,stoppa,-1.2596816694909656,-2.9036467171783618,-5.0070412030344285,-3.9019130477993818
-2.834914435328394,-2.56929194769284,Mot,gibier,-1.4097601106911035,-2.9097645314567235,-4.819578890882894,-3.6651494350068683
-2.6641752310034303,-2.6068586648145784,Mot,ajouta,-1.2875825624034396,-2.3680339878302084,-4.286735040247237,-3.203492753460993
-2.5846863601308474,-2.310401081229899,Mot,fermez,-1.437605910428999,-2.8568257814029305,-3.6816622215139483,-3.327262856285193
-2.6364559170424786,-2.404501359515256,Mot,avocat,-1.2843398230763081,-2.629115699444582,-3.988565445263634,-3.6253693046310516
-2.91177012562473,-2.2935773454114488,Mot,piqure,-1.3176305789793414,-3.298055128274853,-4.7045720740161725,-3.73115038661318
-2.6647639602095676,-2.5751617119139736,Mot,essaya,-1.2707086159093126,-2.607685812906616,-3.666078442191456,-3.3839717545719967
-2.613219783752565,-2.5942016805860777,Mot,formol,-1.4135919177514464,-2.5858752290643725,-4.720377310730168,-3.8253375359174626
-2.707037248220271,-2.356804861808321,Mot,hanche,-1.4582767455311343,-2.7248397699463585,-3.53509393262571,-2.956928219232255
-2.6935844941737543,-2.6039706224240406,Mot,bougea,-1.4098479792816399,-2.6692932566283747,-4.134830850774763,-3.5718102619536736
-2.6901714130149164,-2.3898675454328218,Mot,scheme,-1.295564365680676,-2.787570291495632,-4.32044955690212,-3.3416899054120046
-2.7628523369256848,-2.4679934744965144,Mot,baquet,-1.3909667456335584,-3.2174334189278104,-4.247389164346018,-3.7415008321007774
-2.7901774434073627,-2.905125247840661,Mot,flegme,-1.4207232621019796,-2.8590603073318706,-5.870334609488768,-4.428180063712647
-2.654834562373652,-2.5514896912644383,Mot,trahit,-1.3080026931119775,-2.773382857829305,-4.59077441020428,-4.024555369278689
-2.642853895052803,-2.710051141981391,Mot,essuye,-1.240011197172245,-2.4320948434242577,-4.663296243038336,-3.9793693119732505
-2.741645205282602,-2.522698195788849,Mot,photon,-1.3990776491123078,-2.750642707116282,-4.036517340587676,-3.4612975725571484
-2.759265247921727,-3.078645104325335,Mot,medium,-1.281664860007403,-2.8960475955747156,-4.62786069447247,-4.228236403006297
-2.74844976377691,-2.4179443687889224,Mot,tapota,-1.2012434947734076,-2.8341048175299703,-5.046404616685213,-4.098407461732842
-3.1605769391881386,-2.8274741232480443,Mot,elixir,-1.330340489095224,-3.1346068436234993,-5.658378879935047,-5.0273407855120515
-2.87136083476436,-2.6448280952224383,Mot,paysan,-1.4111810950228894,-2.8708538055675734,-4.271798515559786,-3.7312264384854568
-2.7120841454830935,-2.8736872161083826,Mot,egorge,-1.3738169460912202,-2.4726406916092034,-4.464504583393254,-3.9114861547086486
-2.6840800227949333,-2.543064608769453,Mot,impact,-1.3235999325397847,-2.7641417700959567,-4.70817054078977,-3.5372471334117224
-2.8507128281565075,-2.5978875609349217,Mot,loyers,-1.357699542923292,-2.9846943721471306,-4.454762538064603,-3.4753479376261716
-4.021832638380929,-4.0228603572087245,Mot,zigzag,-1.8659495969973214,-4.115253738654487,-5.716333798190675,-5.622630055989337
-2.6608240077183463,-2.270634242461854,Mot,mouche,-1.3900696236642922,-2.737445521942849,-3.5719215994738396,-2.999081591991769
-2.560463995771991,-2.5111277366418436,Mot,frappa,-1.395775142000524,-2.7913883092700673,-3.563940042537355,-3.2748476618961124
-2.811138854433755,-2.427252147999922,Mot,bombes,-1.4538825394325248,-3.06375352178196,-3.864868503692691,-3.5232464385702285
-2.7365360313636486,-2.7131063914374858,Mot,claqua,-1.3758107990741542,-2.922794621783562,-4.446709315303454,-3.4712754046851346
-2.6736178133163437,-2.502468743397473,Mot,mignon,-1.3945282283282154,-2.7246402574321573,-3.898657961637232,-3.376884353615788
-2.71857968593454,-2.871763230916703,Mot,exclue,-1.3298333868126544,-2.6330650093019674,-4.8967308631984094,-4.123796991082174
-2.6974893180735884,-2.54451394770701,Mot,pognon,-1.4051366971626564,-2.876526552709094,-4.556673418981624,-3.8708632896962847
-2.670298986329282,-2.3900215642400555,Mot,fauche,-1.4422157397405098,-2.629180418016633,-3.8539523244659573,-2.936553745521951
-2.7963141636296056,-2.7057561700058588,Mot,lingot,-1.3575367874416937,-3.0439588516868556,-4.795518255740369,-4.068438564902925
-2.677032898849147,-2.7223644661029844,Mot,exerca,-1.2912045555359561,-2.651688324569493,-4.6520893892920006,-3.980594712868992
-2.713260140410182,-2.586401380047877,Mot,goulot,-1.3742583737714256,-2.875844110138603,-4.133568734247012,-3.461446481968199
-2.652600530709597,-2.427671062114489,Mot,madame,-1.2511948068899574,-2.559034894177706,-3.637218278560926,-3.5305676785962596
-2.649638217618962,-2.426011635252893,Mot,boulot,-1.3621773388565188,-2.747229865246684,-3.639099758552765,-3.306229115464518
-2.5738399343038636,-2.415028895365567,Mot,garage,-1.3996681498256187,-2.418611806843666,-4.14385998775714,-3.161638096117244
-2.6025547402876508,-2.324336139071363,Mot,toucha,-1.3783666608436393,-2.654963303390045,-3.7665789812948702,-2.8538892866263117
-2.7804596129164896,-2.5106710195494797,Mot,rivage,-1.331331386292425,-2.7253148623882604,-4.46302280900355,-3.412697747600599
-2.685041295483437,-2.3267728070216327,Mot,cochon,-1.4582077183344804,-3.0045410976462064,-4.2441871560439735,-3.449503613261161
-2.5844645964584783,-2.322891461046286,Mot,ruraux,-1.3777703016842018,-2.6566773999211426,-5.478077359011693,-3.7574367232143193
-2.764129905141501,-2.974459466777934,Mot,alcove,-1.2603304141774796,-2.894245813453274,-5.274417371387426,-4.7185415901613075
-2.7705216780992434,-2.4855944130487027,Mot,guidon,-1.3962659215537876,-2.9433979351484703,-4.928849672005746,-3.946491381221004
-2.6982464370793022,-2.5362295144738907,Mot,affale,-1.3700748285471862,-2.764740989449887,-4.917582665648814,-3.53179636246461
-2.5963457837870934,-2.1842104504406965,Mot,bondit,-1.379327503481832,-2.5718034952865394,-4.259050413913353,-3.0021242822961733
-2.7503332177771593,-2.6215964106611516,Mot,efface,-1.3531118907683093,-2.7704261533275676,-4.345018648689692,-3.4798562077200903
-2.640946323670834,-2.579998259300557,Mot,prompt,-1.358155197994507,-2.650040199666833,-3.580962714953868,-3.161317652653582
-2.831136176546059,-2.6829430769104876,Mot,duquel,-1.3458670951066904,-2.9628313356939002,-3.9633304288159006,-3.5710974626463408
-2.7039026185903805,-2.5985148564192757,Mot,habits,-1.4363373603037477,-2.7553740009342715,-3.9444638654046575,-3.570075141631987
-2.754426510352944,-2.7093948015771265,Mot,excede,-1.2942406085761318,-2.761216053179114,-4.555354275827967,-3.8229692566148845
-2.7736226981377192,-2.654620174964487,Mot,sabots,-1.2763443591394013,-2.617648302035116,-4.867689327791299,-3.956854483943712
-2.8238177607967647,-2.6159829998838466,Mot,fichue,-1.4533022376307052,-3.1110719655006824,-4.5533457265151585,-4.049437995695467
-2.8957179855500534,-3.1676759639657606,Mot,slogan,-1.3311131589191678,-2.870710423485612,-5.175732944619717,-4.454761301371691
-2.63733505930375,-2.503402373553833,Mot,titube,-1.2486517572570695,-2.5788215114204727,-4.750188791793416,-3.8257317365564596
-2.752122212811247,-2.6871078733240545,Mot,shaman,-1.3378157815254224,-2.449817873054964,-4.588770801313142,-3.4764241886121097
-2.7517678669869508,-2.418203252670931,Mot,vibrer,-1.34060281246376,-3.0340022760784344,-4.568565011937237,-3.824765082607179
-2.6204953192082865,-2.6643436591496235,Mot,chauds,-1.413269248072125,-2.467461936236984,-4.016688269887076,-3.5609722068982457
-2.7403053604991863,-2.7805940607056563,Mot,oblige,-1.4421486590802755,-2.5973866907433836,-3.9424453126225862,-3.4911813609823916
-2.598238957517797,-2.3674398877291765,Mot,marcha,-1.4178897332576819,-2.555422776978276,-3.5671263976980447,-2.950322158615781
-2.7049827579691503,-2.4914479706914934,Mot,bibine,-1.3921318559271973,-2.6002358853322454,-5.236462658897842,-3.9234409681395688
-2.7262292232608614,-2.472521775781726,Mot,cachot,-1.4326988789375203,-3.027186292679496,-4.343765644529871,-3.3405125510730858
-2.8629086015858354,-2.783286943697698,Mot,exiger,-1.4056805739302691,-2.726165234029569,-4.418652123142587,-3.779140996147758
-2.878550072235035,-2.8563491875819507,Mot,cobalt,-1.3922797867204804,-2.8959281734306472,-5.406540076566234,-4.3550097049740675
-2.750857126162713,-2.423717422595316,Mot,hideux,-1.5234821512430223,-2.88024697759663,-4.451379845538078,-3.393091028243274
-2.8494646527342655,-2.5009749016888536,Mot,payant,-1.4265182256552194,-2.723269028174977,-4.480436563680053,-3.551348327347614
-2.7426270632975704,-2.4892724171211835,Mot,rougis,-1.3265326947499234,-2.728454991531571,-4.638141419575818,-3.776849560243776
-2.6970145780243078,-2.5799718915175083,Mot,examen,-1.2882516712209964,-2.4406470899510992,-3.9947082555177658,-3.34952671650333
-2.81029382741652,-2.7211852359465154,Mot,robots,-1.3227375490176914,-2.7173669729656718,-4.784674973096082,-4.079484168948676
-2.657707133064967,-2.3831428194625426,Mot,acheve,-1.3177472477894936,-2.6396494809746742,-3.484290891446527,-3.0121462121930116
-2.7808202775311823,-2.5264433546183414,Mot,rougit,-1.3418698253822534,-2.828273526574385,-4.556521528400616,-3.751607891157346
-2.744374316539288,-2.434605162548412,Mot,schema,-1.3456453396449934,-2.832398413410604,-4.42505906811614,-3.4649315003938463
-2.6130733081355864,-2.7525709194473245,Mot,truque,-1.266678503036708,-2.7172904286598394,-4.79424167961131,-3.7123095093615905
-2.757126751418116,-2.5822141884924967,Mot,mongol,-1.432463996566387,-2.801543206156326,-5.394714496810219,-3.634121678003391
-2.6508781968142596,-2.512114925714676,Mot,friche,-1.4552711434896966,-2.6260044669087272,-3.839540718510097,-3.297137756637327
-2.6457475318350334,-2.3805997569637234,Mot,amadou,-1.2685789974562736,-2.720418958455788,-5.290028122555898,-3.474219117366466
-2.4828159728472254,-2.9413803862508114,Mot,treize,-1.2342224763729168,-2.5944820023074944,-4.9762823321522225,-3.9479437754584255
